,clones,clones_unique,views,views_unique,issues_closed,issues_open,pulls_closed,pulls_open,forks,stargazers,subscribers,contributors,commits,total_commits,pypi_daily,pypi_180_cumulative,conda_total_downloads,updated_on
2022-06-05,0.0,0.0,0.0,0.0,22,4,103,0,6,6,5,4,0,738,10,10000,468,2022-06-13
2022-06-06,0.0,0.0,7.0,4.0,22,4,103,0,6,6,5,4,0,738,50,10050,468,2022-06-13
2022-06-07,0.0,0.0,8.0,4.0,22,4,103,0,6,6,5,4,0,738,27,10010,471,2022-06-20
2022-06-08,0.0,0.0,30.0,10.0,22,4,103,0,6,6,5,4,0,738,106,10116,471,2022-06-20
2022-06-09,1.0,1.0,43.0,9.0,22,4,103,0,6,6,5,4,0,738,126,10242,471,2022-06-20
2022-06-10,0.0,0.0,3.0,1.0,22,4,103,0,6,6,5,4,0,738,17,10259,471,2022-06-20
2022-06-11,0.0,0.0,4.0,2.0,22,4,103,0,6,6,5,4,0,738,4,10263,471,2022-06-20
2022-06-12,0.0,0.0,0.0,0.0,22,4,103,0,6,6,5,4,0,738,3,10266,471,2022-06-20
2022-06-13,1.0,1.0,19.0,6.0,22,4,103,0,6,6,5,4,0,738,41,10307,471,2022-06-20
2022-06-14,2.0,1.0,29.0,5.0,22,4,104,0,6,6,5,5,0,744,66,10219,474,2022-06-27
2022-06-15,0.0,0.0,23.0,7.0,22,4,104,0,6,6,5,5,0,744,43,10262,474,2022-06-27
2022-06-16,0.0,0.0,10.0,5.0,22,4,104,0,6,6,5,5,0,744,52,10314,474,2022-06-27
2022-06-17,1.0,1.0,23.0,6.0,22,4,104,0,6,6,5,5,0,744,217,10531,474,2022-06-27
2022-06-18,0.0,0.0,0.0,0.0,22,4,104,0,6,6,5,5,0,744,4,10535,474,2022-06-27
2022-06-19,1.0,1.0,1.0,1.0,22,4,104,0,6,6,5,5,0,744,1,10536,474,2022-06-27
2022-06-20,4.0,2.0,7.0,1.0,22,4,104,0,6,6,5,5,2,744,24,10560,474,2022-06-27
2022-06-21,39.0,2.0,102.0,8.0,22,4,104,0,6,6,5,5,4,744,50,10566,475,2022-07-04
2022-06-22,1.0,1.0,109.0,9.0,22,4,104,0,6,6,5,5,0,744,281,10847,475,2022-07-04
2022-06-23,0.0,0.0,31.0,8.0,22,4,104,0,6,6,5,5,0,744,38,10885,475,2022-07-04
2022-06-24,1.0,1.0,3.0,2.0,22,4,104,0,6,6,5,5,0,744,46,10931,475,2022-07-04
2022-06-25,0.0,0.0,4.0,1.0,22,4,104,0,6,6,5,5,0,744,1,10932,475,2022-07-04
2022-06-26,0.0,0.0,0.0,0.0,22,4,104,0,6,6,5,5,0,744,5,10937,475,2022-07-04
2022-06-27,0.0,0.0,9.0,4.0,22,4,104,0,6,6,5,5,0,744,14,10951,475,2022-07-04
2022-06-28,0.0,0.0,36.0,8.0,22,4,104,0,7,6,5,5,0,744,37,10882,478,2022-07-11
2022-06-29,2.0,1.0,19.0,5.0,22,4,104,0,7,6,5,5,0,744,49,10931,478,2022-07-11
2022-06-30,0.0,0.0,0.0,0.0,22,4,104,0,7,6,5,5,0,744,43,10974,478,2022-07-11
2022-07-01,0.0,0.0,13.0,5.0,22,4,104,0,7,6,5,5,0,744,59,11033,478,2022-07-11
2022-07-02,1.0,1.0,0.0,0.0,22,4,104,0,7,6,5,5,0,744,19,11052,478,2022-07-11
2022-07-03,0.0,0.0,0.0,0.0,22,4,104,0,7,6,5,5,0,744,2,11054,478,2022-07-11
2022-07-04,0.0,0.0,50.0,6.0,22,4,104,0,7,6,5,5,0,744,7,11061,478,2022-07-11
2022-07-05,3.0,1.0,11.0,4.0,22,4,104,0,7,6,5,5,0,744,26,10620,482,2022-07-18
2022-07-06,1.0,1.0,23.0,9.0,22,4,104,0,7,6,5,5,0,744,213,10833,482,2022-07-18
2022-07-07,0.0,0.0,2.0,2.0,22,4,104,0,7,6,5,5,0,744,72,10905,482,2022-07-18
2022-07-08,0.0,0.0,6.0,4.0,22,4,104,0,7,6,5,5,0,744,80,10985,482,2022-07-18
2022-07-09,1.0,1.0,0.0,0.0,22,4,104,0,7,6,5,5,0,744,1,10986,482,2022-07-18
2022-07-10,4.0,2.0,1.0,1.0,22,4,104,0,7,6,5,5,0,744,3,10989,482,2022-07-18
2022-07-11,0.0,0.0,5.0,3.0,22,4,104,0,7,6,5,5,0,744,9,10998,482,2022-07-18
2022-07-12,0.0,0.0,3.0,3.0,22,4,104,0,7,6,5,5,0,744,62,10749,487,2022-07-25
2022-07-13,1.0,1.0,2.0,2.0,22,4,104,0,7,6,5,5,0,744,33,10782,487,2022-07-25
2022-07-14,1.0,1.0,2.0,2.0,22,4,104,0,7,6,5,5,0,744,28,10810,487,2022-07-25
2022-07-15,0.0,0.0,51.0,8.0,22,4,104,0,7,6,5,5,0,744,47,10857,487,2022-07-25
2022-07-16,0.0,0.0,6.0,3.0,22,4,104,0,7,6,5,5,0,744,2,10859,487,2022-07-25
2022-07-17,0.0,0.0,2.0,1.0,22,4,104,0,7,6,5,5,0,744,3,10862,487,2022-07-25
2022-07-18,0.0,0.0,2.0,2.0,22,4,104,0,7,6,5,5,0,744,42,10904,487,2022-07-25
2022-07-19,0.0,0.0,8.0,5.0,22,4,104,0,7,6,5,5,0,744,63,10676,494,2022-08-01
2022-07-20,0.0,0.0,10.0,2.0,22,4,104,0,7,6,5,5,0,744,12,10688,494,2022-08-01
2022-07-21,2.0,1.0,10.0,6.0,22,4,104,0,7,6,5,5,0,744,37,10725,494,2022-08-01
2022-07-22,0.0,0.0,45.0,3.0,22,4,104,0,7,6,5,5,0,744,59,10784,494,2022-08-01
2022-07-23,0.0,0.0,2.0,1.0,22,4,104,0,7,6,5,5,0,744,4,10788,494,2022-08-01
2022-07-24,2.0,1.0,1.0,1.0,22,4,104,0,7,6,5,5,0,744,85,10873,494,2022-08-01
2022-07-25,1.0,1.0,12.0,4.0,22,4,104,0,7,6,5,5,0,744,71,10944,494,2022-08-01
2022-07-26,0.0,0.0,18.0,4.0,22,4,104,0,7,6,5,5,0,744,54,10674,499,2022-08-08
2022-07-27,0.0,0.0,26.0,4.0,22,4,104,0,7,6,5,5,0,744,80,10754,499,2022-08-08
2022-07-28,1.0,1.0,9.0,2.0,22,4,104,0,7,6,5,5,0,744,68,10822,499,2022-08-08
2022-07-29,0.0,0.0,3.0,1.0,22,4,104,0,7,6,5,5,0,744,28,10850,499,2022-08-08
2022-07-30,0.0,0.0,0.0,0.0,22,4,104,0,7,6,5,5,0,744,1,10851,499,2022-08-08
2022-07-31,0.0,0.0,0.0,0.0,22,4,104,0,7,6,5,5,0,744,4,10855,499,2022-08-08
2022-08-01,0.0,0.0,9.0,2.0,22,4,104,0,7,6,5,5,0,744,22,10877,499,2022-08-08
2022-08-02,0.0,0.0,4.0,2.0,22,4,104,0,7,6,5,5,0,744,55,10932,499,2022-08-08
2022-08-03,0.0,0.0,3.0,2.0,22,4,104,0,7,6,5,5,0,744,28,10960,499,2022-08-08
2022-08-04,0.0,0.0,19.0,5.0,22,4,104,0,7,6,5,5,0,744,30,10990,499,2022-08-08
2022-08-05,0.0,0.0,2.0,2.0,22,4,104,0,7,6,5,5,0,744,80,11070,499,2022-08-08
2022-08-06,0.0,0.0,0.0,0.0,22,4,104,0,7,6,5,5,0,744,10,11080,499,2022-08-08
2022-08-07,0.0,0.0,0.0,0.0,22,4,104,0,7,6,5,5,0,744,2,11082,499,2022-08-08
2022-08-08,0.0,0.0,0.0,0.0,22,4,104,0,7,6,5,5,0,744,0,11082,499,2022-08-08
