,clones,clones_unique,views,views_unique,issues_closed,issues_open,pulls_closed,pulls_open,forks,stargazers,subscribers,contributors,commits,total_commits,pypi_daily,pypi_180_cumulative,conda_total_downloads,updated_on
2023-01-25,1.0,1.0,55.0,10.0,168,6,222,1,20,48,13,7,0,2882,5,5140,631,2023-02-06
2023-01-26,1.0,1.0,106.0,8.0,168,6,222,1,20,48,13,7,0,2882,1,5141,631,2023-02-06
2023-01-27,16.0,4.0,73.0,9.0,168,6,222,1,20,48,13,7,2,2882,29,5170,631,2023-02-06
2023-01-28,2.0,2.0,12.0,3.0,168,6,222,1,20,48,13,7,0,2882,1,5171,631,2023-02-06
2023-01-29,1.0,1.0,12.0,2.0,168,6,222,1,20,48,13,7,0,2882,1,5172,631,2023-02-06
2023-01-30,13.0,5.0,142.0,10.0,168,6,222,1,20,48,13,7,1,2882,23,5195,631,2023-02-06
2023-01-31,16.0,7.0,164.0,16.0,168,6,223,2,20,48,13,7,2,2888,20,5143,631,2023-02-13
2023-02-01,0.0,0.0,19.0,8.0,168,6,223,2,20,48,13,7,0,2888,9,5152,631,2023-02-13
2023-02-02,2.0,2.0,67.0,9.0,168,6,223,2,20,48,13,7,0,2888,58,5210,631,2023-02-13
2023-02-03,9.0,2.0,57.0,8.0,168,6,223,2,20,48,13,7,4,2888,184,5394,631,2023-02-13
2023-02-04,0.0,0.0,37.0,4.0,168,6,223,2,20,48,13,7,0,2888,3,5397,631,2023-02-13
2023-02-05,1.0,1.0,9.0,4.0,168,6,223,2,20,48,13,7,0,2888,0,5397,631,2023-02-13
2023-02-06,20.0,7.0,55.0,9.0,168,6,223,2,20,48,13,7,2,2888,5,5402,631,2023-02-13
2023-02-07,1.0,1.0,55.0,8.0,168,6,225,1,20,48,13,7,0,2895,30,5120,635,2023-02-20
2023-02-08,25.0,6.0,80.0,10.0,168,6,225,1,20,48,13,7,4,2895,25,5145,635,2023-02-20
2023-02-09,47.0,6.0,83.0,13.0,168,6,225,1,20,48,13,7,0,2895,5,5150,635,2023-02-20
2023-02-10,6.0,2.0,17.0,4.0,168,6,225,1,20,48,13,7,0,2895,0,5150,635,2023-02-20
2023-02-11,0.0,0.0,6.0,2.0,168,6,225,1,20,48,13,7,0,2895,2,5152,635,2023-02-20
2023-02-12,0.0,0.0,3.0,2.0,168,6,225,1,20,48,13,7,0,2895,1,5153,635,2023-02-20
2023-02-13,5.0,4.0,63.0,11.0,168,6,225,1,20,48,13,7,0,2895,3,5156,635,2023-02-20
2023-02-14,19.0,4.0,119.0,10.0,168,6,227,1,20,48,13,7,1,2937,436,5515,684,2023-02-27
2023-02-15,18.0,2.0,95.0,12.0,168,6,227,1,20,48,13,7,3,2937,32,5547,684,2023-02-27
2023-02-16,14.0,6.0,87.0,15.0,168,6,227,1,20,48,13,7,1,2937,16,5563,684,2023-02-27
2023-02-17,10.0,2.0,65.0,6.0,168,6,227,1,20,48,13,7,2,2937,110,5673,684,2023-02-27
2023-02-18,0.0,0.0,18.0,4.0,168,6,227,1,20,48,13,7,0,2937,6,5679,684,2023-02-27
2023-02-19,1.0,1.0,3.0,2.0,168,6,227,1,20,48,13,7,0,2937,1,5680,684,2023-02-27
2023-02-20,62.0,8.0,143.0,10.0,168,6,227,1,20,48,13,7,6,2937,185,5865,684,2023-02-27
2023-02-21,8.0,4.0,85.0,12.0,168,6,228,1,20,48,13,7,1,2942,21,5544,685,2023-03-06
2023-02-22,8.0,1.0,30.0,4.0,168,6,228,1,20,48,13,7,2,2942,11,5555,685,2023-03-06
2023-02-23,0.0,0.0,10.0,4.0,168,6,228,1,20,48,13,7,0,2942,29,5584,685,2023-03-06
2023-02-24,2.0,2.0,39.0,8.0,168,6,228,1,20,48,13,7,0,2942,11,5595,685,2023-03-06
2023-02-25,0.0,0.0,3.0,3.0,168,6,228,1,20,48,13,7,0,2942,4,5599,685,2023-03-06
2023-02-26,0.0,0.0,0.0,0.0,168,6,228,1,20,48,13,7,0,2942,4,5603,685,2023-03-06
2023-02-27,0.0,0.0,53.0,4.0,168,6,228,1,20,48,13,7,0,2942,20,5623,685,2023-03-06
2023-02-28,16.0,4.0,32.0,8.0,168,6,231,0,20,48,14,7,3,2954,256,5549,687,2023-03-13
2023-03-01,2.0,2.0,46.0,10.0,168,6,231,0,20,48,14,7,0,2954,14,5563,687,2023-03-13
2023-03-02,7.0,4.0,32.0,12.0,168,6,231,0,20,48,14,7,0,2954,38,5601,687,2023-03-13
2023-03-03,3.0,1.0,68.0,9.0,168,6,231,0,20,48,14,7,2,2954,93,5694,687,2023-03-13
2023-03-04,0.0,0.0,4.0,1.0,168,6,231,0,20,48,14,7,0,2954,3,5697,687,2023-03-13
2023-03-05,0.0,0.0,13.0,4.0,168,6,231,0,20,48,14,7,0,2954,1,5698,687,2023-03-13
2023-03-06,11.0,3.0,98.0,11.0,168,6,231,0,20,48,14,7,0,2954,11,5709,687,2023-03-13
2023-03-07,22.0,3.0,72.0,4.0,168,6,231,0,20,48,14,7,1,2954,37,5444,692,2023-03-20
2023-03-08,29.0,5.0,84.0,15.0,168,6,231,0,20,48,14,7,5,2954,5,5449,692,2023-03-20
2023-03-09,20.0,6.0,68.0,12.0,168,6,231,0,20,48,14,7,4,2954,2,5451,692,2023-03-20
2023-03-10,0.0,0.0,29.0,3.0,168,6,231,0,20,48,14,7,0,2954,31,5482,692,2023-03-20
2023-03-11,0.0,0.0,3.0,1.0,168,6,231,0,20,48,14,7,0,2954,0,5482,692,2023-03-20
2023-03-12,0.0,0.0,2.0,1.0,168,6,231,0,20,48,14,7,0,2954,2,5484,692,2023-03-20
2023-03-13,2.0,1.0,30.0,2.0,168,6,231,0,20,48,14,7,0,2954,2,5486,692,2023-03-20
2023-03-14,0.0,0.0,127.0,9.0,168,6,231,0,20,48,14,7,0,2954,9,5021,693,2023-03-27
2023-03-15,1.0,1.0,24.0,10.0,168,6,231,0,20,48,14,7,0,2954,63,5084,693,2023-03-27
2023-03-16,2.0,2.0,35.0,6.0,168,6,231,0,20,48,14,7,0,2954,37,5121,693,2023-03-27
2023-03-17,0.0,0.0,24.0,9.0,168,6,231,0,20,48,14,7,0,2954,11,5132,693,2023-03-27
2023-03-18,0.0,0.0,3.0,2.0,168,6,231,0,20,48,14,7,0,2954,1,5133,693,2023-03-27
2023-03-19,0.0,0.0,31.0,3.0,168,6,231,0,20,48,14,7,0,2954,2,5135,693,2023-03-27
2023-03-20,0.0,0.0,24.0,11.0,168,6,231,0,20,48,14,7,0,2954,68,5203,693,2023-03-27
2023-03-21,0.0,0.0,61.0,8.0,168,6,231,0,20,49,14,7,0,2954,1,5104,693,2023-04-03
2023-03-22,0.0,0.0,25.0,13.0,168,6,231,0,20,49,14,7,0,2954,3,5107,693,2023-04-03
2023-03-23,0.0,0.0,32.0,8.0,168,6,231,0,20,49,14,7,0,2954,5,5112,693,2023-04-03
2023-03-24,1.0,1.0,52.0,8.0,168,6,231,0,20,49,14,7,0,2954,3,5115,693,2023-04-03
2023-03-25,0.0,0.0,6.0,3.0,168,6,231,0,20,49,14,7,0,2954,1,5116,693,2023-04-03
2023-03-26,0.0,0.0,8.0,2.0,168,6,231,0,20,49,14,7,0,2954,2,5118,693,2023-04-03
2023-03-27,0.0,0.0,13.0,7.0,168,6,231,0,20,49,14,7,0,2954,8,5126,693,2023-04-03
2023-03-28,0.0,0.0,18.0,5.0,168,6,232,0,20,49,15,7,0,2959,5,4714,695,2023-04-10
2023-03-29,0.0,0.0,37.0,9.0,168,6,232,0,20,49,15,7,0,2959,20,4734,695,2023-04-10
2023-03-30,1.0,1.0,8.0,3.0,168,6,232,0,20,49,15,7,0,2959,114,4848,695,2023-04-10
2023-03-31,1.0,1.0,6.0,4.0,168,6,232,0,20,49,15,7,0,2959,49,4897,695,2023-04-10
2023-04-01,1.0,1.0,1.0,1.0,168,6,232,0,20,49,15,7,0,2959,149,5046,695,2023-04-10
2023-04-02,0.0,0.0,13.0,2.0,168,6,232,0,20,49,15,7,0,2959,0,5046,695,2023-04-10
2023-04-03,3.0,1.0,23.0,5.0,168,6,232,0,20,49,15,7,0,2959,44,5090,695,2023-04-10
2023-04-04,36.0,5.0,47.0,8.0,168,6,232,0,20,49,15,7,4,2959,13,4839,696,2023-04-17
2023-04-05,13.0,6.0,21.0,3.0,168,6,232,0,20,49,15,7,1,2959,70,4909,696,2023-04-17
2023-04-06,1.0,1.0,23.0,8.0,168,6,232,0,20,49,15,7,0,2959,154,5063,696,2023-04-17
2023-04-07,2.0,2.0,22.0,6.0,168,6,232,0,20,49,15,7,0,2959,21,5084,696,2023-04-17
2023-04-08,0.0,0.0,0.0,0.0,168,6,232,0,20,49,15,7,0,2959,8,5092,696,2023-04-17
2023-04-09,0.0,0.0,2.0,1.0,168,6,232,0,20,49,15,7,0,2959,0,5092,696,2023-04-17
2023-04-10,1.0,1.0,52.0,6.0,168,6,232,0,20,49,15,7,0,2959,22,5114,696,2023-04-17
2023-04-11,3.0,2.0,18.0,5.0,168,6,232,1,20,49,15,7,0,2959,77,4990,697,2023-04-24
2023-04-12,1.0,1.0,20.0,6.0,168,6,232,1,20,49,15,7,0,2959,257,5247,697,2023-04-24
2023-04-13,1.0,1.0,52.0,7.0,168,6,232,1,20,49,15,7,0,2959,51,5298,697,2023-04-24
2023-04-14,0.0,0.0,98.0,6.0,168,6,232,1,20,49,15,7,0,2959,47,5345,697,2023-04-24
2023-04-15,1.0,1.0,9.0,2.0,168,6,232,1,20,49,15,7,0,2959,1,5346,697,2023-04-24
2023-04-16,0.0,0.0,8.0,2.0,168,6,232,1,20,49,15,7,0,2959,1,5347,697,2023-04-24
2023-04-17,0.0,0.0,76.0,6.0,168,6,232,1,20,49,15,7,0,2959,9,5356,697,2023-04-24
2023-04-18,0.0,0.0,33.0,9.0,168,6,235,0,21,49,15,7,0,2972,19,5119,697,2023-05-01
2023-04-19,2.0,1.0,55.0,8.0,168,6,235,0,21,49,15,7,2,2972,17,5136,697,2023-05-01
2023-04-20,15.0,5.0,24.0,8.0,168,6,235,0,21,49,15,7,4,2972,1,5137,697,2023-05-01
2023-04-21,9.0,2.0,49.0,9.0,168,6,235,0,21,49,15,7,1,2972,9,5146,697,2023-05-01
2023-04-22,0.0,0.0,9.0,3.0,168,6,235,0,21,49,15,7,0,2972,3,5149,697,2023-05-01
2023-04-23,0.0,0.0,6.0,3.0,168,6,235,0,21,49,15,7,0,2972,4,5153,697,2023-05-01
2023-04-24,22.0,6.0,44.0,10.0,168,6,235,0,21,49,15,7,2,2972,27,5180,697,2023-05-01
2023-04-25,3.0,2.0,78.0,10.0,168,7,235,1,21,49,15,7,0,2972,12,5070,698,2023-05-08
2023-04-26,32.0,8.0,62.0,9.0,168,7,235,1,21,49,15,7,4,2972,2,5072,698,2023-05-08
2023-04-27,1.0,1.0,89.0,7.0,168,7,235,1,21,49,15,7,0,2972,10,5082,698,2023-05-08
2023-04-28,3.0,2.0,21.0,6.0,168,7,235,1,21,49,15,7,0,2972,5,5087,698,2023-05-08
2023-04-29,0.0,0.0,1.0,1.0,168,7,235,1,21,49,15,7,0,2972,1,5088,698,2023-05-08
2023-04-30,0.0,0.0,0.0,0.0,168,7,235,1,21,49,15,7,0,2972,0,5088,698,2023-05-08
2023-05-01,5.0,4.0,74.0,7.0,168,7,235,1,21,49,15,7,0,2972,2,5090,698,2023-05-08
2023-05-02,2.0,1.0,41.0,11.0,170,7,235,1,20,49,15,7,0,2973,0,5011,698,2023-05-15
2023-05-03,23.0,4.0,66.0,7.0,170,7,235,1,20,49,15,7,0,2973,12,5011,698,2023-05-15
2023-05-04,1.0,1.0,40.0,7.0,170,7,235,1,20,49,15,7,0,2973,66,5077,698,2023-05-15
2023-05-05,0.0,0.0,104.0,9.0,170,7,235,1,20,49,15,7,0,2973,7,5084,698,2023-05-15
2023-05-06,1.0,1.0,68.0,2.0,170,7,235,1,20,49,15,7,0,2973,5,5089,698,2023-05-15
2023-05-07,8.0,2.0,2.0,2.0,170,7,235,1,20,49,15,7,0,2973,5,5094,698,2023-05-15
2023-05-08,2.0,1.0,113.0,11.0,170,7,235,1,20,49,15,7,0,2973,42,5136,698,2023-05-15
2023-05-09,1.0,1.0,22.0,7.0,170,7,237,1,20,49,15,7,0,2992,25,5033,700,2023-05-22
2023-05-10,7.0,3.0,105.0,5.0,170,7,237,1,20,49,15,7,1,2992,43,5076,700,2023-05-22
2023-05-11,8.0,5.0,20.0,6.0,170,7,237,1,20,49,15,7,0,2992,23,5099,700,2023-05-22
2023-05-12,3.0,3.0,48.0,5.0,170,7,237,1,20,49,15,7,0,2992,27,5126,700,2023-05-22
2023-05-13,0.0,0.0,7.0,4.0,170,7,237,1,20,49,15,7,0,2992,1,5127,700,2023-05-22
2023-05-14,0.0,0.0,9.0,2.0,170,7,237,1,20,49,15,7,0,2992,4,5131,700,2023-05-22
2023-05-15,9.0,4.0,92.0,6.0,170,7,237,1,20,49,15,7,1,2992,12,5143,700,2023-05-22
2023-05-16,18.0,4.0,248.0,9.0,170,7,237,1,20,49,15,7,2,2992,18,5077,749,2023-05-29
2023-05-17,17.0,7.0,219.0,11.0,170,7,237,1,20,49,15,7,1,2992,12,5089,749,2023-05-29
2023-05-18,14.0,1.0,272.0,9.0,170,7,237,1,20,49,15,7,0,2992,114,5203,749,2023-05-29
2023-05-19,23.0,1.0,67.0,9.0,170,7,237,1,20,49,15,7,0,2992,21,5224,749,2023-05-29
2023-05-20,2.0,1.0,3.0,2.0,170,7,237,1,20,49,15,7,0,2992,6,5230,749,2023-05-29
2023-05-21,3.0,2.0,125.0,4.0,170,7,237,1,20,49,15,7,0,2992,188,5418,749,2023-05-29
2023-05-22,3.0,3.0,107.0,4.0,170,7,237,1,20,49,15,7,0,2992,129,5547,749,2023-05-29
2023-05-23,5.0,4.0,170.0,8.0,170,7,237,2,20,49,15,7,0,2992,15,5546,750,2023-06-05
2023-05-24,16.0,3.0,152.0,12.0,170,7,237,2,20,49,15,7,0,2992,95,5641,750,2023-06-05
2023-05-25,2.0,2.0,99.0,7.0,170,7,237,2,20,49,15,7,0,2992,36,5677,750,2023-06-05
2023-05-26,0.0,0.0,13.0,1.0,170,7,237,2,20,49,15,7,0,2992,13,5690,750,2023-06-05
2023-05-27,2.0,2.0,1.0,1.0,170,7,237,2,20,49,15,7,0,2992,3,5693,750,2023-06-05
2023-05-28,0.0,0.0,0.0,0.0,170,7,237,2,20,49,15,7,0,2992,6,5699,750,2023-06-05
2023-05-29,3.0,2.0,14.0,4.0,170,7,237,2,20,49,15,7,0,2992,4,5703,750,2023-06-05
2023-05-30,4.0,2.0,159.0,11.0,170,7,238,2,20,49,15,7,1,3003,7,5650,752,2023-06-12
2023-05-31,10.0,3.0,208.0,8.0,170,7,238,2,20,49,15,7,2,3003,3,5653,752,2023-06-12
2023-06-01,1.0,1.0,147.0,16.0,170,7,238,2,20,49,15,7,0,3003,54,5707,752,2023-06-12
2023-06-02,1.0,1.0,22.0,8.0,170,7,238,2,20,49,15,7,0,3003,13,5720,752,2023-06-12
2023-06-03,9.0,2.0,16.0,3.0,170,7,238,2,20,49,15,7,0,3003,6,5726,752,2023-06-12
2023-06-04,25.0,5.0,28.0,2.0,170,7,238,2,20,49,15,7,0,3003,25,5751,752,2023-06-12
2023-06-05,13.0,7.0,95.0,8.0,170,7,238,2,20,49,15,7,1,3003,11,5762,752,2023-06-12
2023-06-06,10.0,3.0,64.0,8.0,170,8,239,1,20,49,15,7,4,3012,13,5446,755,2023-06-19
2023-06-07,0.0,0.0,122.0,11.0,170,8,239,1,20,49,15,7,0,3012,16,5462,755,2023-06-19
2023-06-08,1.0,1.0,56.0,10.0,170,8,239,1,20,49,15,7,0,3012,3,5465,755,2023-06-19
2023-06-09,0.0,0.0,80.0,3.0,170,8,239,1,20,49,15,7,0,3012,48,5513,755,2023-06-19
2023-06-10,0.0,0.0,19.0,1.0,170,8,239,1,20,49,15,7,0,3012,20,5533,755,2023-06-19
2023-06-11,0.0,0.0,7.0,3.0,170,8,239,1,20,49,15,7,0,3012,24,5557,755,2023-06-19
2023-06-12,8.0,4.0,31.0,9.0,170,8,239,1,20,49,15,7,1,3012,10,5567,755,2023-06-19
2023-06-13,29.0,2.0,110.0,8.0,170,8,239,1,20,49,15,7,0,3012,4,5111,755,2023-06-26
2023-06-14,14.0,1.0,182.0,7.0,170,8,239,1,20,49,15,7,0,3012,2,5113,755,2023-06-26
2023-06-15,3.0,3.0,52.0,13.0,170,8,239,1,20,49,15,7,0,3012,10,5123,755,2023-06-26
2023-06-16,2.0,1.0,49.0,2.0,170,8,239,1,20,49,15,7,0,3012,5,5128,755,2023-06-26
2023-06-17,0.0,0.0,7.0,2.0,170,8,239,1,20,49,15,7,0,3012,3,5131,755,2023-06-26
2023-06-18,0.0,0.0,2.0,2.0,170,8,239,1,20,49,15,7,0,3012,154,5285,755,2023-06-26
2023-06-19,4.0,3.0,56.0,6.0,170,8,239,1,20,49,15,7,0,3012,57,5342,755,2023-06-26
2023-06-20,0.0,0.0,32.0,7.0,170,9,239,1,20,50,15,7,0,3012,21,5317,757,2023-07-03
2023-06-21,2.0,1.0,76.0,10.0,170,9,239,1,20,50,15,7,0,3012,26,5343,757,2023-07-03
2023-06-22,1.0,1.0,191.0,6.0,170,9,239,1,20,50,15,7,0,3012,29,5372,757,2023-07-03
2023-06-23,1.0,1.0,20.0,4.0,170,9,239,1,20,50,15,7,0,3012,7,5379,757,2023-07-03
2023-06-24,0.0,0.0,0.0,0.0,170,9,239,1,20,50,15,7,0,3012,4,5383,757,2023-07-03
2023-06-25,0.0,0.0,39.0,3.0,170,9,239,1,20,50,15,7,0,3012,1,5384,757,2023-07-03
2023-06-26,2.0,2.0,61.0,5.0,170,9,239,1,20,50,15,7,0,3012,1,5385,757,2023-07-03
2023-06-27,2.0,2.0,328.0,6.0,171,8,239,1,20,50,15,7,0,3012,4,5238,759,2023-07-10
2023-06-28,0.0,0.0,115.0,12.0,171,8,239,1,20,50,15,7,0,3012,2,5240,759,2023-07-10
2023-06-29,0.0,0.0,94.0,8.0,171,8,239,1,20,50,15,7,0,3012,7,5247,759,2023-07-10
2023-06-30,0.0,0.0,30.0,7.0,171,8,239,1,20,50,15,7,0,3012,78,5325,759,2023-07-10
2023-07-01,0.0,0.0,7.0,4.0,171,8,239,1,20,50,15,7,0,3012,11,5336,759,2023-07-10
2023-07-02,0.0,0.0,3.0,2.0,171,8,239,1,20,50,15,7,0,3012,20,5356,759,2023-07-10
2023-07-03,1.0,1.0,145.0,9.0,171,8,239,1,20,50,15,7,0,3012,24,5380,759,2023-07-10
2023-07-04,2.0,1.0,193.0,3.0,171,8,239,1,20,50,15,7,0,3012,9,5072,763,2023-07-17
2023-07-05,0.0,0.0,81.0,9.0,171,8,239,1,20,50,15,7,0,3012,13,5085,763,2023-07-17
2023-07-06,0.0,0.0,96.0,8.0,171,8,239,1,20,50,15,7,0,3012,3,5088,763,2023-07-17
2023-07-07,1.0,1.0,63.0,5.0,171,8,239,1,20,50,15,7,0,3012,17,5105,763,2023-07-17
2023-07-08,1.0,1.0,1.0,1.0,171,8,239,1,20,50,15,7,0,3012,10,5115,763,2023-07-17
2023-07-09,0.0,0.0,50.0,2.0,171,8,239,1,20,50,15,7,0,3012,0,5115,763,2023-07-17
2023-07-10,0.0,0.0,284.0,12.0,171,8,239,1,20,50,15,7,0,3012,96,5211,763,2023-07-17
2023-07-11,1.0,1.0,226.0,12.0,171,8,239,1,20,50,15,7,0,3012,25,5052,767,2023-07-24
2023-07-12,4.0,2.0,86.0,10.0,171,8,239,1,20,50,15,7,0,3012,14,5066,767,2023-07-24
2023-07-13,1.0,1.0,197.0,8.0,171,8,239,1,20,50,15,7,0,3012,11,5077,767,2023-07-24
2023-07-14,2.0,1.0,66.0,15.0,171,8,239,1,20,50,15,7,0,3012,37,5114,767,2023-07-24
2023-07-15,0.0,0.0,11.0,3.0,171,8,239,1,20,50,15,7,0,3012,1,5115,767,2023-07-24
2023-07-16,2.0,1.0,5.0,1.0,171,8,239,1,20,50,15,7,0,3012,4,5119,767,2023-07-24
2023-07-17,1.0,1.0,32.0,5.0,171,8,239,1,20,50,15,7,0,3012,16,5135,767,2023-07-24
2023-07-18,2.0,2.0,42.0,7.0,171,8,239,1,20,50,15,7,0,3012,4,5079,769,2023-07-31
2023-07-19,1.0,1.0,64.0,8.0,171,8,239,1,20,50,15,7,0,3012,13,5092,769,2023-07-31
2023-07-20,0.0,0.0,55.0,9.0,171,8,239,1,20,50,15,7,0,3012,10,5102,769,2023-07-31
2023-07-21,2.0,2.0,94.0,7.0,171,8,239,1,20,50,15,7,0,3012,19,5121,769,2023-07-31
2023-07-22,0.0,0.0,11.0,2.0,171,8,239,1,20,50,15,7,0,3012,7,5128,769,2023-07-31
2023-07-23,14.0,1.0,33.0,2.0,171,8,239,1,20,50,15,7,0,3012,1,5129,769,2023-07-31
2023-07-24,1.0,1.0,112.0,8.0,171,8,239,1,20,50,15,7,0,3012,22,5151,769,2023-07-31
2023-07-25,0.0,0.0,40.0,4.0,171,8,239,1,20,50,15,7,0,3012,21,4893,775,2023-08-07
2023-07-26,0.0,0.0,65.0,6.0,171,8,239,1,20,50,15,7,0,3012,14,4907,775,2023-08-07
2023-07-27,7.0,1.0,47.0,7.0,171,8,239,1,20,50,15,7,0,3012,28,4935,775,2023-08-07
2023-07-28,4.0,3.0,20.0,6.0,171,8,239,1,20,50,15,7,0,3012,17,4952,775,2023-08-07
2023-07-29,1.0,1.0,7.0,5.0,171,8,239,1,20,50,15,7,0,3012,2,4954,775,2023-08-07
2023-07-30,0.0,0.0,20.0,4.0,171,8,239,1,20,50,15,7,0,3012,15,4969,775,2023-08-07
2023-07-31,2.0,2.0,83.0,5.0,171,8,239,1,20,50,15,7,0,3012,43,5012,775,2023-08-07
2023-08-01,0.0,0.0,121.0,7.0,173,6,239,1,20,51,15,7,0,3012,27,4973,779,2023-08-14
2023-08-02,3.0,3.0,78.0,6.0,173,6,239,1,20,51,15,7,0,3012,37,5010,779,2023-08-14
2023-08-03,7.0,2.0,64.0,3.0,173,6,239,1,20,51,15,7,0,3012,15,5025,779,2023-08-14
2023-08-04,1.0,1.0,56.0,7.0,173,6,239,1,20,51,15,7,0,3012,6,5031,779,2023-08-14
2023-08-05,0.0,0.0,154.0,5.0,173,6,239,1,20,51,15,7,0,3012,186,5217,779,2023-08-14
2023-08-06,1.0,1.0,17.0,2.0,173,6,239,1,20,51,15,7,0,3012,3,5220,779,2023-08-14
2023-08-07,3.0,2.0,79.0,5.0,173,6,239,1,20,51,15,7,0,3012,19,5239,779,2023-08-14
2023-08-08,2.0,2.0,74.0,10.0,175,4,240,1,20,52,15,7,0,3173,29,4482,779,2023-08-21
2023-08-09,2.0,1.0,61.0,8.0,175,4,240,1,20,52,15,7,0,3173,30,4512,779,2023-08-21
2023-08-10,21.0,1.0,180.0,17.0,175,4,240,1,20,52,15,7,17,3173,26,4538,779,2023-08-21
2023-08-11,28.0,1.0,167.0,16.0,175,4,240,1,20,52,15,7,15,3173,49,4587,779,2023-08-21
2023-08-12,37.0,2.0,86.0,2.0,175,4,240,1,20,52,15,7,5,3173,157,4744,779,2023-08-21
2023-08-13,0.0,0.0,69.0,1.0,175,4,240,1,20,52,15,7,0,3173,3,4747,779,2023-08-21
2023-08-14,70.0,19.0,441.0,9.0,175,4,240,1,20,52,15,7,11,3173,193,4940,779,2023-08-21
2023-08-15,2.0,2.0,127.0,10.0,175,4,240,4,21,53,16,7,0,3175,73,4913,782,2023-08-28
2023-08-16,0.0,0.0,26.0,6.0,175,4,240,4,21,53,16,7,0,3175,53,4966,782,2023-08-28
2023-08-17,4.0,3.0,15.0,6.0,175,4,240,4,21,53,16,7,0,3175,60,5026,782,2023-08-28
2023-08-18,8.0,2.0,24.0,6.0,175,4,240,4,21,53,16,7,0,3175,17,5043,782,2023-08-28
2023-08-19,1.0,1.0,4.0,1.0,175,4,240,4,21,53,16,7,0,3175,7,5050,782,2023-08-28
2023-08-20,0.0,0.0,24.0,3.0,175,4,240,4,21,53,16,7,0,3175,5,5055,782,2023-08-28
2023-08-21,7.0,6.0,240.0,10.0,175,4,240,4,21,53,16,7,0,3175,13,5068,782,2023-08-28
2023-08-22,0.0,0.0,290.0,13.0,175,4,244,0,21,54,16,7,1,3211,17,4669,868,2023-09-04
2023-08-23,33.0,2.0,232.0,12.0,175,4,244,0,21,54,16,7,10,3211,3,4672,868,2023-09-04
2023-08-24,9.0,1.0,66.0,13.0,175,4,244,0,21,54,16,7,4,3211,47,4719,868,2023-09-04
2023-08-25,17.0,7.0,170.0,15.0,175,4,244,0,21,54,16,7,2,3211,86,4805,868,2023-09-04
2023-08-26,9.0,2.0,30.0,3.0,175,4,244,0,21,54,16,7,1,3211,5,4810,868,2023-09-04
2023-08-27,0.0,0.0,2.0,2.0,175,4,244,0,21,54,16,7,0,3211,5,4815,868,2023-09-04
2023-08-28,15.0,3.0,103.0,6.0,175,4,244,0,21,54,16,7,3,3211,41,4856,868,2023-09-04
2023-08-29,65.0,10.0,178.0,9.0,175,4,245,0,21,54,16,7,11,3215,72,4849,871,2023-09-11
2023-08-30,2.0,2.0,76.0,10.0,175,4,245,0,21,54,16,7,0,3215,71,4920,871,2023-09-11
2023-08-31,12.0,4.0,63.0,9.0,175,4,245,0,21,54,16,7,2,3215,14,4934,871,2023-09-11
2023-09-01,13.0,4.0,154.0,6.0,175,4,245,0,21,54,16,7,1,3215,7,4941,871,2023-09-11
2023-09-02,2.0,2.0,0.0,0.0,175,4,245,0,21,54,16,7,0,3215,4,4945,871,2023-09-11
2023-09-03,0.0,0.0,4.0,2.0,175,4,245,0,21,54,16,7,0,3215,5,4950,871,2023-09-11
2023-09-04,4.0,4.0,74.0,4.0,175,4,245,0,21,54,16,7,0,3215,4,4954,871,2023-09-11
2023-09-05,17.0,6.0,188.0,9.0,175,4,245,1,21,54,16,7,2,3215,19,4782,872,2023-09-18
2023-09-06,7.0,4.0,180.0,8.0,175,4,245,1,21,54,16,7,1,3215,29,4811,872,2023-09-18
2023-09-07,4.0,3.0,38.0,9.0,175,4,245,1,21,54,16,7,0,3215,13,4824,872,2023-09-18
2023-09-08,8.0,4.0,76.0,5.0,175,4,245,1,21,54,16,7,1,3215,5,4829,872,2023-09-18
2023-09-09,1.0,1.0,39.0,9.0,175,4,245,1,21,54,16,7,0,3215,8,4837,872,2023-09-18
2023-09-10,0.0,0.0,3.0,2.0,175,4,245,1,21,54,16,7,0,3215,2,4839,872,2023-09-18
2023-09-11,2.0,2.0,132.0,11.0,175,4,245,1,21,54,16,7,0,3215,26,4865,872,2023-09-18
2023-09-12,3.0,1.0,123.0,15.0,175,4,246,1,21,54,16,7,0,3219,178,5020,872,2023-09-25
2023-09-13,5.0,3.0,53.0,6.0,175,4,246,1,21,54,16,7,0,3219,20,5040,872,2023-09-25
2023-09-14,19.0,3.0,92.0,9.0,175,4,246,1,21,54,16,7,0,3219,31,5071,872,2023-09-25
2023-09-15,9.0,3.0,87.0,7.0,175,4,246,1,21,54,16,7,1,3219,5,5076,872,2023-09-25
2023-09-16,1.0,1.0,4.0,1.0,175,4,246,1,21,54,16,7,0,3219,5,5081,872,2023-09-25
2023-09-17,0.0,0.0,2.0,1.0,175,4,246,1,21,54,16,7,0,3219,5,5086,872,2023-09-25
2023-09-18,16.0,2.0,156.0,9.0,175,4,246,1,21,54,16,7,2,3219,2,5088,872,2023-09-25
2023-09-19,8.0,4.0,268.0,13.0,176,4,247,1,21,54,16,7,1,3221,6,4713,873,2023-10-02
2023-09-20,2.0,2.0,162.0,8.0,176,4,247,1,21,54,16,7,0,3221,59,4772,873,2023-10-02
